dataset_id,model,condition,sample_fraction,chain,AUROC_mean,AUROC_median,AUROC_std,AUROC_count,AUPRC_mean,AUPRC_median,AUPRC_std,AUPRC_count,balanced_accuracy_mean,balanced_accuracy_median,balanced_accuracy_std,balanced_accuracy_count,F1_mean,F1_median,F1_std,F1_count,Brier_mean,Brier_median,Brier_std,Brier_count,calibration_intercept_mean,calibration_intercept_median,calibration_intercept_std,calibration_intercept_count,calibration_slope_mean,calibration_slope_median,calibration_slope_std,calibration_slope_count,dataset_name
D003,gradient_boosted_trees,C4,1.0,PRIMARY,0.7028817845031448,0.7047749085785735,0.03889729985587656,6,0.8657338604551544,0.8589471031862455,0.02045720661988606,6,0.6672428756076627,0.67212441314554,0.03904855925889858,6,0.6402318744977334,0.6472346786248131,0.03796686320130801,6,0.21287049539762867,0.21751147445407265,0.0149883318158909,6,0.679221918410504,0.7113144471427557,0.16091767151513087,6,0.5787654267899246,0.4975611886964739,0.220834962230772,6,ILPD Indian Liver Patient
D003,gradient_boosted_trees,C5,0.5,0,0.7977343311855184,0.8012307787698414,0.045639576262815174,6,0.8945746972937796,0.8880809446320024,0.020599866200953262,6,0.7125050739867281,0.7230271464646465,0.04430572622904264,6,0.717159622499327,0.7456651557666019,0.0773797903945212,6,0.2086599567909898,0.2051015261179741,0.029534544297774874,6,0.9517425735168045,0.8742339583023844,0.30720539940503594,6,0.6364329744869958,0.6786865637843549,0.25570574539940777,6,ILPD Indian Liver Patient
D003,gradient_boosted_trees,C5,0.75,0,0.8387737222833546,0.8599048024309615,0.05155452603636079,6,0.9203572505722012,0.9248567392876321,0.03588042690669803,6,0.7470042881914365,0.7536340852130325,0.03523895990876165,6,0.7315155216174082,0.7433182415656492,0.07062057858808973,6,0.1992075028232849,0.19487338114055552,0.04313838813220092,6,1.0744551685043768,1.0616788866050428,0.47415464968325827,6,0.6697228713625161,0.6469215480170554,0.34057519401982334,6,ILPD Indian Liver Patient
D003,gradient_boosted_trees,C5,1.0,PRIMARY,0.8612340608429734,0.8700086682644033,0.05647699171782982,6,0.94329802393879,0.9476472074197267,0.022900809468054156,6,0.7316226964090128,0.7424697572556627,0.032216651037626505,6,0.67311178429324,0.6896405919661734,0.056667829692772974,6,0.18621322479566405,0.19134757639690658,0.02221779063941527,6,1.4825489670836942,1.318602051957495,0.4855934213573282,6,0.9282780348869428,0.9561447014819131,0.29931499723582855,6,ILPD Indian Liver Patient
D003,gradient_boosted_trees,C6,1.0,PRIMARY,0.7119147196184908,0.6997353060947469,0.028339980851273337,6,0.8736234936484643,0.8727024670302934,0.007793864316039781,6,0.6023163676264902,0.6008026272110779,0.035554892542404425,6,0.7883059219333779,0.7887715121757675,0.01672713829203734,6,0.25542523262128886,0.2551129435987535,0.019632697471523356,6,0.4183634177894709,0.4879511623887956,0.1572078222646243,6,0.16805840452948081,0.16097712104157919,0.02982923068401455,6,ILPD Indian Liver Patient
D003,logistic_regression,C0,0.5,0,0.6898033301724943,0.6935468631897204,0.045791553428610667,6,0.8452165198806757,0.8576354163620961,0.04047370241360286,6,0.6482348396605238,0.6328125,0.03646540145393299,6,0.5824929297324138,0.5943527540266454,0.10025933971525998,6,0.22566211303279357,0.23368309906712886,0.01707905641227439,6,0.7108295241704446,0.7131164199032546,0.28019644757736895,6,0.6155636622271732,0.5272487586620536,0.264469089296875,6,ILPD Indian Liver Patient
D003,logistic_regression,C0,0.75,0,0.7339623792965333,0.7305452446974476,0.0677068572459137,6,0.8769793076452207,0.8732113131273731,0.03934683732080844,6,0.6816782851764535,0.6911027568922306,0.061018458157655095,6,0.6813008770792853,0.6810088536051488,0.09099629819368356,6,0.2152907830405348,0.21908562434834777,0.029591562131758488,6,1.060841456714863,0.8132903464924135,0.8320506692314243,6,2.066171551175436,0.45341876731638686,3.6441077461420868,6,ILPD Indian Liver Patient
D003,logistic_regression,C0,1.0,PRIMARY,0.7327619339456252,0.7270144322726482,0.03305386159316539,6,0.8889183963865234,0.8889398356157301,0.009420841241583244,6,0.6836846757329411,0.6825321862905003,0.03475169951948093,6,0.6695099311097121,0.698744769874477,0.07836357622699096,6,0.20892876533938587,0.20963888542428247,0.01778268358047575,6,0.8654899961269132,0.8232966029875067,0.2200346228242855,6,0.8066709359102502,0.7743499552344861,0.3165900966121378,6,ILPD Indian Liver Patient
D003,logistic_regression,C1,1.0,PRIMARY,0.772189349112426,0.772189349112426,,1,0.8870758986106435,0.8870758986106435,,1,0.6923076923076923,0.6923076923076923,,1,0.5555555555555556,0.5555555555555556,,1,0.1942970970570909,0.1942970970570909,,1,0.7916945128588875,0.7916945128588875,,1,1.2608723622053533,1.2608723622053533,,1,ILPD Indian Liver Patient
D003,logistic_regression,C2,0.5,0,0.7212903225806451,0.7212903225806451,0.009123958466923099,2,0.861115858145909,0.861115858145909,0.006222407369127469,2,0.6859274193548387,0.6859274193548387,0.010701642951828665,2,0.6070092404778002,0.6070092404778002,0.019665759927523167,2,0.21396180166074658,0.21396180166074658,0.0064893670303740976,2,0.6698723035137752,0.6698723035137752,0.028277971784523383,2,0.5925989757172255,0.5925989757172255,0.24959579065800525,2,ILPD Indian Liver Patient
D003,logistic_regression,C2,0.75,0,0.7369708832884756,0.7369708832884756,0.020104185949076685,2,0.8773365949763454,0.8773365949763454,0.008742256538001685,2,0.6975348666503548,0.6975348666503548,0.017223508702500813,2,0.6449922543274735,0.6449922543274735,0.08479375720512757,2,0.21138805414953313,0.21138805414953313,0.0030529046201892107,2,0.8201806114995391,0.8201806114995391,0.1298672030189918,2,0.9754989496107932,0.9754989496107932,0.4710743165816958,2,ILPD Indian Liver Patient
D003,logistic_regression,C2,1.0,PRIMARY,0.7396217181022571,0.7396217181022571,0.007328375208059536,2,0.8890875001680636,0.8890875001680636,0.003733510993916933,2,0.704586020267158,0.704586020267158,0.01264144723390281,2,0.686251563158282,0.686251563158282,0.01759054432022814,2,0.21010542113262892,0.21010542113262892,0.00044287438167866405,2,0.9160705157270411,0.9160705157270411,0.08893949770004568,2,0.9842812253294196,0.9842812253294196,0.3255098787861963,2,ILPD Indian Liver Patient
D003,logistic_regression,C3,0.5,0,0.7103791001220706,0.7037175807823128,0.04093214552996477,6,0.8555863233637592,0.85574847012473,0.03606734757166644,6,0.6495366556467302,0.6599431818181818,0.033311226049648014,6,0.6521055334144895,0.6415959840747794,0.07343365824388733,6,0.2193102518437334,0.22582902836511237,0.02318987772287262,6,0.7132816411581938,0.7324362787201484,0.2950622011697653,6,0.7533839101269432,0.7440510055168932,0.3014141875583276,6,ILPD Indian Liver Patient
D003,logistic_regression,C3,0.75,0,0.7361521452096481,0.7279853805888519,0.07268238767075227,6,0.8776539240322773,0.8790732487555326,0.03614678672257585,6,0.6492362939165778,0.6452260748136203,0.07286067209536246,6,0.6871038044921273,0.6455259239204008,0.08464892120999828,6,0.2092024808495114,0.20538899021432944,0.029473794732115807,6,0.7876273328544662,0.8147131571529937,0.2849552509004558,6,0.8002245891202012,0.5835399863414348,0.5388863110679545,6,ILPD Indian Liver Patient
D003,logistic_regression,C3,1.0,PRIMARY,0.7347534103111967,0.7318195846370119,0.03323817015717331,6,0.889093361163748,0.890546909725201,0.012027286091237724,6,0.6800132251648826,0.6803090770869378,0.02843602334703264,6,0.6923072680799501,0.6950369891546362,0.04681895182240756,6,0.20793278198171236,0.20668668614618174,0.018262050143597552,6,0.8495393489516446,0.8144934411913316,0.21589614742569008,6,0.783447623757939,0.7856707486599623,0.2220607626887961,6,ILPD Indian Liver Patient
D003,logistic_regression,C4,0.5,0,0.731961219208021,0.7386712271973466,0.04501150302104284,6,0.8649164897681884,0.8739351071653185,0.0368357622486738,6,0.6613484517946583,0.6555803571428571,0.04219411086565271,6,0.6555882632063864,0.6724394297209831,0.10493533466451585,6,0.2214543799688661,0.2230183941601811,0.01494627572400914,6,0.8581340263275411,0.828866156904586,0.4584725734786271,6,0.9407998822698006,0.7127694195931004,0.7293288071266377,6,ILPD Indian Liver Patient
D003,logistic_regression,C4,0.75,0,0.7463192847894874,0.7485209420456416,0.05148989735986129,6,0.8825580592874149,0.8876031941029277,0.03143447345959398,6,0.6934172562172028,0.7013873970640887,0.0490653959534876,6,0.6725343670467864,0.6537168176603236,0.08184358771533824,6,0.20845834298744995,0.20506542810211228,0.023390544952526807,6,0.8943948401103562,0.8345167985311208,0.34959045343083545,6,1.09294342694692,0.7612383207055671,0.695050070659554,6,ILPD Indian Liver Patient
D003,logistic_regression,C4,1.0,PRIMARY,0.7376675426876327,0.7279681794470527,0.03958585829897559,6,0.8890533757432157,0.8873349849433692,0.016249951527997002,6,0.6745951868977839,0.6753306878306878,0.034166924054604725,6,0.6828461663187965,0.6847165991902835,0.048187726046372524,6,0.2116514173058968,0.20935360643776604,0.016343419280767355,6,1.0102030818706982,0.8173358447440139,0.48690170442561476,6,1.4532851630818742,0.8666533012117024,1.7467093708441357,6,ILPD Indian Liver Patient
D003,logistic_regression,C5,0.5,0,0.7396593094606931,0.7350649350649352,0.04454198347725784,6,0.8719553090683311,0.8765110216162604,0.03872889443533484,6,0.6885526316379861,0.6811507936507936,0.06149095539147101,6,0.6759144586095216,0.6963636363636363,0.07452159434990663,6,0.2275827936271498,0.24297625756556662,0.03470551392526153,6,0.8701564414333015,0.8449666194639577,0.35659380597786583,6,0.7103841059708152,0.6652894226075243,0.3223531614120301,6,ILPD Indian Liver Patient
D003,logistic_regression,C5,0.75,0,0.7437913670048218,0.7468421061211448,0.06763985879788591,6,0.8819577851984883,0.8834269993532287,0.03434981158936805,6,0.6873205804546254,0.6956705415815305,0.050464776962511226,6,0.6686035605499975,0.6473303979823024,0.0743572188389172,6,0.2187928555183961,0.22137381290557784,0.023849569360143832,6,1.0196393967910453,0.9581201004057888,0.35938651430191537,6,1.0360460476229731,0.8305866864399198,0.6022063836582479,6,ILPD Indian Liver Patient
D003,logistic_regression,C5,1.0,PRIMARY,0.7451046836516729,0.7467443088668404,0.03688535636927405,6,0.8932088802124998,0.8925093119988365,0.014545986096545796,6,0.7009552107509709,0.7044312169312169,0.03927276586922999,6,0.660661234122604,0.6757990867579908,0.06838203282774588,6,0.22751275802476603,0.2250431042642666,0.019505375541869752,6,1.176464889590345,1.082361522614459,0.26778293672462405,6,1.1200091179069618,0.9620714307222505,0.48726689590493355,6,ILPD Indian Liver Patient
D003,logistic_regression,C6,1.0,PRIMARY,0.7440159248855173,0.745650029841356,0.032231103316957964,6,0.891758256344489,0.8939394551380335,0.010227138498607421,6,0.6891290573085382,0.6906783292346673,0.024705167929484767,6,0.697597692793631,0.7035683107813182,0.04548805492306005,6,0.20494130522927026,0.20535061639598395,0.017873604120057732,6,0.8629970044472297,0.895036900429073,0.18778111712894138,6,0.9074619810634998,0.9139543990772176,0.22279197789564817,6,ILPD Indian Liver Patient
D003,random_forest,C0,0.5,0,0.7067221407681495,0.6922438672438672,0.06456649189149354,6,0.8431786339491819,0.8568489303524226,0.05196435652651786,6,0.6512441419196705,0.6385623346560847,0.03695661267803134,6,0.6801417718084385,0.6844729344729346,0.03035795933090506,6,0.21752063126446022,0.22748347858161894,0.02834435830195849,6,0.6441186177591377,0.6570319875193225,0.2144069270889834,6,0.7659088296897284,0.6726680101914086,0.3954537190006183,6,ILPD Indian Liver Patient
D003,random_forest,C0,0.75,0,0.7182539012176549,0.7279765918311774,0.05756503030245226,6,0.8509912275642573,0.8573810827864854,0.03233991910589484,6,0.6705958279095166,0.6814863051543137,0.061664546986168044,6,0.6620224465640053,0.6847662141779789,0.08115136996240137,6,0.20513137183956984,0.20008959569885992,0.02961017375562643,6,0.6065055803422627,0.5952138297381094,0.22109163978206167,6,0.6884978009318178,0.6396931470788356,0.27015302221221327,6,ILPD Indian Liver Patient
D003,random_forest,C0,1.0,PRIMARY,0.7210821825806323,0.7199075151379346,0.026511481997763583,6,0.879066146873432,0.8788404846385645,0.013379411365774085,6,0.6806624504707116,0.675039297409326,0.020709992969387407,6,0.6975613749840152,0.6991499696417729,0.04595848547484577,6,0.20129470555408957,0.201228858773198,0.008893256818672486,6,0.6883079056362792,0.7042412758195348,0.0878022106634726,6,0.7681016354443878,0.7195933255024817,0.23275729005405804,6,ILPD Indian Liver Patient
D003,random_forest,C1,1.0,PRIMARY,0.7922419460880998,0.7922419460880998,,1,0.9026342142047041,0.9026342142047041,,1,0.7115384615384616,0.7115384615384616,,1,0.6140350877192983,0.6140350877192983,,1,0.18177786241117316,0.18177786241117316,,1,0.5381846104416007,0.5381846104416007,,1,1.1802162447245923,1.1802162447245923,,1,ILPD Indian Liver Patient
D003,random_forest,C2,0.5,0,0.7101881720430108,0.7101881720430108,0.004523962739849424,2,0.8387179589622571,0.8387179589622571,0.0038402270666620625,2,0.6783467741935484,0.6783467741935484,0.01484544075555628,2,0.6894706316566488,0.6894706316566488,0.04089930079941162,2,0.2094874890740902,0.2094874890740902,0.003873044677858897,2,0.5997327272516125,0.5997327272516125,0.0020064931766290814,2,0.7350535202018096,0.7350535202018096,0.10820125583600666,2,ILPD Indian Liver Patient
D003,random_forest,C2,0.75,0,0.7293980915096647,0.7293980915096647,0.004896286250937079,2,0.8613296843050353,0.8613296843050353,0.005501055286890864,2,0.6942194763885491,0.6942194763885491,0.01959379568616995,2,0.732561302201021,0.732561302201021,0.04268146003270552,2,0.19748189438430666,0.19748189438430666,0.005262177355742105,2,0.5361831867140071,0.5361831867140071,0.16473263593518453,2,0.7451122724828296,0.7451122724828296,0.11185381144532988,2,ILPD Indian Liver Patient
D003,random_forest,C2,1.0,PRIMARY,0.7208767561031783,0.7208767561031783,0.007730418014612797,2,0.8716609333025906,0.8716609333025906,0.009743504862192479,2,0.7034920543528328,0.7034920543528328,0.003521691419428539,2,0.7202354482167547,0.7202354482167547,0.04498351502175596,2,0.19384384822325817,0.19384384822325817,0.009669009240243028,2,0.5555089041285504,0.5555089041285504,0.18669783669511772,2,0.7303568246726324,0.7303568246726324,0.028054857299983024,2,ILPD Indian Liver Patient
D003,random_forest,C3,0.5,0,0.7137152814501285,0.7244236583522299,0.05317901002059908,6,0.8549660269735581,0.875119456371374,0.045033550884318804,6,0.6786246755191097,0.673478835978836,0.03392471440781841,6,0.6817236761509208,0.6877149877149877,0.07866973916762517,6,0.21302203202445305,0.21203156847305465,0.02482914934473348,6,0.6257928629875741,0.6665601043628959,0.28825531197329723,6,0.7956868438968862,0.8913149707256451,0.2926356489123243,6,ILPD Indian Liver Patient
D003,random_forest,C3,0.75,0,0.7136127715271999,0.7179383624170628,0.05384058549656639,6,0.854248351643219,0.8579470902241538,0.03159176975954353,6,0.6695032001012297,0.6667652125971413,0.051572897934371704,6,0.6826444890893123,0.6925465838509317,0.06742867575345288,6,0.20687118924242662,0.20287700559772998,0.025626380818769785,6,0.600949491995897,0.6195026889981325,0.21532261702695843,6,0.6490478091120234,0.5790183540461686,0.24118489541645605,6,ILPD Indian Liver Patient
D003,random_forest,C3,1.0,PRIMARY,0.7160054776722916,0.7136960995469726,0.037398498745171614,6,0.8795077593543015,0.8779041395862075,0.01322947298284327,6,0.6902845340336459,0.6907289484229716,0.022844502633677374,6,0.6924980657431163,0.6979091564527757,0.020022596429456065,6,0.20169693812395117,0.19948777259587286,0.01760776208802326,6,0.6650664135965947,0.7074989538430316,0.21530656155642305,6,0.7606434542937568,0.7830159763406068,0.18171849904478338,6,ILPD Indian Liver Patient
D003,random_forest,C4,0.5,0,0.7238639804962766,0.7252164502164502,0.0492847194882748,6,0.8423680765532119,0.8611136260750968,0.04003131370135983,6,0.6740468046671405,0.6740327380952381,0.03493984436216619,6,0.6870917023938706,0.6786255281830503,0.056728421676036034,6,0.2110154812781974,0.21369740334809484,0.02742155298259228,6,0.6412694720834313,0.6577472564186253,0.2895901177766824,6,0.8194484360182845,0.8474500941258354,0.23270091039250976,6,ILPD Indian Liver Patient
D003,random_forest,C4,0.75,0,0.729380834642514,0.7366634552215328,0.05989326438578772,6,0.8558603057392021,0.8632335731427339,0.04943166092931148,6,0.684056223747939,0.6659568014026894,0.043479860853991886,6,0.699900914535671,0.7082070707070707,0.07996725416878009,6,0.20457587562139534,0.19633177009245897,0.02947503995893913,6,0.6567532076781538,0.6674720239165313,0.24227173361222068,6,0.6761985441105045,0.5580699263173059,0.515466172042398,6,ILPD Indian Liver Patient
D003,random_forest,C4,1.0,PRIMARY,0.7282447595850815,0.7384555165092244,0.027169304401183064,6,0.8782544875897664,0.8784413830933893,0.01867687712593047,6,0.6818338775549725,0.6816300402607272,0.024458226349265175,6,0.7093947702240945,0.6912379601284253,0.046761194503984534,6,0.2030064797125003,0.19863166552283465,0.01250668781875742,6,0.7248587932462603,0.7568499319375318,0.13919620520121123,6,0.7673816166371004,0.8247921360141625,0.19808867109761868,6,ILPD Indian Liver Patient
D003,random_forest,C5,0.5,0,0.8080346092420209,0.7978200371057514,0.06233869401598667,6,0.89997543194699,0.9008470998204606,0.03619408405576373,6,0.71589314729862,0.7060846560846561,0.0465831405299929,6,0.6934154424822428,0.6964805724269907,0.11428404741927596,6,0.19844206706498344,0.20404640022090478,0.03723396307532451,6,1.0507434614512532,1.0628140546434401,0.2848120024274891,6,1.1656386891548565,1.2084318797494042,0.22666980818909233,6,ILPD Indian Liver Patient
D003,random_forest,C5,0.75,0,0.8219690650388539,0.8309165771571787,0.0661837344845223,6,0.9122160316894546,0.9095238663818845,0.03823397000991374,6,0.717549210717769,0.7369137128535624,0.06613003477333573,6,0.6917120498242006,0.7125730994152046,0.10188362007090268,6,0.19398333217203065,0.1780745681239032,0.04177108589620632,6,1.1518932198944913,1.1275918721998286,0.33894957885827315,6,1.2254615838382108,1.213497333976889,0.4183828576112454,6,ILPD Indian Liver Patient
D003,random_forest,C5,1.0,PRIMARY,0.8384393615047084,0.8391760620619044,0.04253129495928543,6,0.9334577270994412,0.933356877514813,0.016863899985084477,6,0.7337651957350134,0.7329221704221704,0.029734018188059288,6,0.6876628729987623,0.6712962962962963,0.052647549362549256,6,0.19173378962501583,0.20177707652776783,0.020604912527531605,6,1.481161562947154,1.5157682023661425,0.33255143764148337,6,1.4969657894943502,1.6047577549317584,0.23572120819360687,6,ILPD Indian Liver Patient
D003,random_forest,C6,1.0,PRIMARY,0.7145750020620056,0.7077882107459572,0.02804896433026403,6,0.8750728276976095,0.8691537322668207,0.014416340755152489,6,0.6032274760328719,0.6050534689619196,0.02591452603054628,6,0.7839242463730751,0.781317057500803,0.01776867642712058,6,0.1898185269551478,0.19309520057561488,0.008222482189395683,6,0.3813809387693188,0.43570211359938216,0.21110620587910991,6,0.6880331762708675,0.6772864685530214,0.12866579875227743,6,ILPD Indian Liver Patient
D005,gradient_boosted_trees,C0,0.75,0,0.8782623514844925,0.8816507212303204,0.02849305879838762,6,0.86969133401234,0.8653124118916382,0.036549974294497634,6,0.8026329112832206,0.786588781854205,0.04820181044934617,6,0.7773993808049534,0.7647058823529411,0.06394819093641585,6,0.14883105500484098,0.13869031289994488,0.022741234803562962,6,-0.12532148728559905,-0.2106211259632507,0.16167577755863,6,0.895858244020086,0.797806136992016,0.7234957963388275,6,Heart Disease Cleveland
D005,gradient_boosted_trees,C0,1.0,PRIMARY,0.8823455870046141,0.9005630096897475,0.059840191740734974,6,0.8711561250166616,0.8930875749481476,0.07992815395948757,6,0.7925337195759452,0.8036145510835913,0.049712800911968426,6,0.7629210115208854,0.7965649669298058,0.08020776489499856,6,0.13990676649120068,0.12798815553188062,0.03882646196397508,6,-0.09544538847473388,-0.14182740942854744,0.10358985196048447,6,0.8312164872366156,0.8426982584299489,0.3946813042235669,6,Heart Disease Cleveland
D005,gradient_boosted_trees,C1,1.0,PRIMARY,0.8365591397849461,0.8365591397849461,,1,0.8747726197202907,0.8747726197202907,,1,0.7887096774193548,0.7887096774193548,,1,0.7636363636363637,0.7636363636363637,,1,0.16923118930944148,0.16923118930944148,,1,0.11047849723327052,0.11047849723327052,,1,0.6077064865563162,0.6077064865563162,,1,Heart Disease Cleveland
D005,gradient_boosted_trees,C2,0.75,0,0.8925459072517896,0.8925459072517896,0.004511574545385662,2,0.8697268189264823,0.8697268189264823,0.01250590368260428,2,0.8272642390289449,0.8272642390289449,0.015845530110622896,2,0.8047368421052632,0.8047368421052632,0.021585364899378817,2,0.1318576695824108,0.1318576695824108,0.004587333740254409,2,-0.11414771892727055,-0.11414771892727055,0.06789524076904999,2,0.970457298179731,0.970457298179731,0.10790943163869403,2,Heart Disease Cleveland
D005,gradient_boosted_trees,C2,1.0,PRIMARY,0.8964511317775048,0.8964511317775048,0.014796013977276052,2,0.8923410161211542,0.8923410161211542,0.008602241980119538,2,0.8398293560273732,0.8398293560273732,0.0013803409266011767,2,0.8237497246089447,0.8237497246089447,0.0003115694122875669,2,0.12714412298445424,0.12714412298445424,0.00622970838162319,2,-0.08745634437676565,-0.08745634437676565,0.05916693010207203,2,0.9965928468220079,0.9965928468220079,0.27803400213024876,2,Heart Disease Cleveland
D005,gradient_boosted_trees,C3,0.75,0,0.8816404149489975,0.8802581902326148,0.026096508118378426,6,0.8685683761056581,0.869749863237423,0.03155813094766071,6,0.7901031967523412,0.7731382797021248,0.038266881925764655,6,0.7671822791231898,0.7541700847689363,0.04588725710252856,6,0.14547132559323972,0.14217426037362163,0.026179122316423137,6,-0.0990052936164141,-0.18262207118326196,0.18032797744744697,6,0.7960043484319285,0.8689399226072747,0.39877281942320447,6,Heart Disease Cleveland
D005,gradient_boosted_trees,C3,1.0,PRIMARY,0.8753527649407706,0.8924458204334366,0.07402904853152366,6,0.8687251680513245,0.8876076500399384,0.08872999345383853,6,0.8007527970574095,0.8026633341083469,0.06010887796415224,6,0.7767671054435761,0.7973262032085562,0.09430410818939679,6,0.1420189014363243,0.13235171352308897,0.049432630535808375,6,-0.10433986751406206,-0.13234399511921932,0.09637934323578676,6,0.9001525436420211,0.8104533907968183,0.4908793612968888,6,Heart Disease Cleveland
D005,gradient_boosted_trees,C4,0.75,0,0.9012825105132202,0.9053408295136237,0.015243719849284151,6,0.8951901618341745,0.8984563380843995,0.023921832262329305,6,0.8161372653731004,0.8198265550239234,0.03865118124793871,6,0.7919950979395884,0.8027777777777778,0.047960063973948384,6,0.12885582625665618,0.12571871922091432,0.012543080818850118,6,-0.14869501610187172,-0.07559418873489573,0.27664547330667905,6,0.8997339448947849,0.8761930838537937,0.1832576857078787,6,Heart Disease Cleveland
D005,gradient_boosted_trees,C4,1.0,PRIMARY,0.8802846520930588,0.8900518341307815,0.06967111544737095,6,0.870333963600272,0.8932648923434732,0.09746839624831141,6,0.8049439123159058,0.8025351443060631,0.0707967828223159,6,0.7837378159858996,0.7921856701799213,0.09367991426164053,6,0.14043382393957873,0.1400181258040214,0.04322209210648892,6,-0.15018801837212242,-0.18458746116059968,0.13905052110446392,6,1.2507242208282114,1.1314330840282985,0.7585797495404973,6,Heart Disease Cleveland
D005,gradient_boosted_trees,C5,0.75,0,0.8999814605620043,0.9048249635642379,0.015829850593484168,6,0.8941910947924133,0.894189127427454,0.016174648900137683,6,0.8095686533028278,0.8012611725496137,0.0360560026826268,6,0.7884433455854531,0.7860411899313502,0.05078812845502441,6,0.12915985437865998,0.12795082092797194,0.013827604613316752,6,-0.22662204660428167,-0.2443841304404499,0.16967458241750968,6,0.9910700219954119,0.8912062749844656,0.310603171344144,6,Heart Disease Cleveland
D005,gradient_boosted_trees,C5,1.0,PRIMARY,0.8857729767742314,0.8838177716459095,0.057391237581709005,6,0.8714688491587742,0.8707365378470994,0.07243735423265422,6,0.8187693777358831,0.8329574197678176,0.05439135304009271,6,0.7992337250764217,0.815605493133583,0.0776072062013181,6,0.13622568645086933,0.142178897308458,0.0351091774888424,6,-0.10070846437075776,-0.1388988597819339,0.1575373415957551,6,0.8437850669420087,0.6859362769385087,0.5714705546616955,6,Heart Disease Cleveland
D005,gradient_boosted_trees,C6,1.0,PRIMARY,0.8702728035945889,0.8737723989117178,0.03976729981935686,6,0.8524327942063191,0.8625931875387871,0.07474307645900799,6,0.7940008827640311,0.7941606603115554,0.04271480702954049,6,0.769444350054132,0.7772695285010556,0.06104235130854582,6,0.162686156295717,0.16288692737021593,0.03508385045421031,6,0.003960404124124369,-0.00798308648290649,0.20029134243653932,6,0.3510190193625892,0.3229499203238699,0.13569396067306627,6,Heart Disease Cleveland
D005,logistic_regression,C0,0.75,0,0.8976715199179027,0.9038199086452763,0.02330588975002773,6,0.8963838476559082,0.902062008463584,0.029767626505965556,6,0.816803108126539,0.8105558012678755,0.03555345813624085,6,0.7912077391996645,0.7870967741935484,0.04817457473084369,6,0.1257500316628862,0.12906107150871632,0.014818763691705072,6,-0.22675864547268723,-0.23711737069907096,0.2688150682638846,6,0.9275883353041797,0.9679634424336627,0.20799762297346128,6,Heart Disease Cleveland
D005,logistic_regression,C0,1.0,PRIMARY,0.8849046310107967,0.8901364925801016,0.054383312802570985,6,0.873787295108604,0.8937531611881082,0.08380945803061879,6,0.8178931600386968,0.8068898492811536,0.06405429202522651,6,0.7949357703784431,0.7941306266548984,0.0902513971688686,6,0.14599927526228182,0.136957805598529,0.023782418138425618,6,-0.21570589956944017,-0.25023740231956265,0.13199327756408044,6,1.7381982877820918,1.1539687733184734,1.3343483839228474,6,Heart Disease Cleveland
D005,logistic_regression,C1,1.0,PRIMARY,0.8473118279569893,0.8473118279569893,,1,0.8814333402311983,0.8814333402311983,,1,0.789247311827957,0.789247311827957,,1,0.7547169811320755,0.7547169811320755,,1,0.16059948323031123,0.16059948323031123,,1,0.2415834624836326,0.2415834624836326,,1,1.7902783104188529,1.7902783104188529,,1,Heart Disease Cleveland
D005,logistic_regression,C2,0.75,0,0.8949190787426081,0.8949190787426081,0.003686286518790839,2,0.8814043204758908,0.8814043204758908,0.006047877654383072,2,0.8318160597572362,0.8318160597572362,0.014029896452114027,2,0.8085381986550546,0.8085381986550546,0.015005848900717803,2,0.1289323732060756,0.1289323732060756,0.003082797581698149,2,-0.23531488849842744,-0.23531488849842744,0.013945415279752087,2,0.7741469718830292,0.7741469718830292,0.07659286361649781,2,Heart Disease Cleveland
D005,logistic_regression,C2,1.0,PRIMARY,0.8975478154062115,0.8975478154062115,0.0034430975921962916,2,0.8839431959723085,0.8839431959723085,0.004458718265372,2,0.8446766976662573,0.8446766976662573,0.005909099921742346,2,0.8290536801328168,0.8290536801328168,0.0024261549769544945,2,0.12175599928960465,0.12175599928960465,0.0003569894665345123,2,-0.14107076531394697,-0.14107076531394697,0.027787069003607747,2,0.8924071986602764,0.8924071986602764,0.003468284094892286,2,Heart Disease Cleveland
D005,logistic_regression,C3,0.75,0,0.8972471901083462,0.9010645809570366,0.022128348150074185,6,0.8946478241207337,0.9029423058538588,0.027552494493607034,6,0.8259743888470991,0.8151983218916857,0.04024449236384714,6,0.8053258876722146,0.8066889632107024,0.04994053615452034,6,0.1386236417458174,0.14134956680741348,0.019297182016931216,6,-0.24107893709755288,-0.250710451785086,0.21270053781845694,6,1.4919985531295084,0.9127609326630463,1.1388120585420332,6,Heart Disease Cleveland
D005,logistic_regression,C3,1.0,PRIMARY,0.8926731779223805,0.8988049562155818,0.06566310686108662,6,0.8786627226061517,0.9032726363467788,0.09404956045823852,6,0.8205287165550983,0.8208939269644766,0.05949919622121387,6,0.7924411154141732,0.7993827160493827,0.08373646727574462,6,0.14935688939282984,0.14219912927063638,0.028031914602234465,6,-0.1788621238269715,-0.2324110536964945,0.1321248613621621,6,2.0703133426320517,1.9572190230255369,1.7198163034559368,6,Heart Disease Cleveland
