dataset_id,dataset_name,model,condition,reference_AUROC,apparent_AUROC,delta_AUROC,delta_median_AUROC,reference_AUPRC,apparent_AUPRC,delta_AUPRC,delta_median_AUPRC,reference_balanced_accuracy,apparent_balanced_accuracy,delta_balanced_accuracy,delta_median_balanced_accuracy,reference_F1,apparent_F1,delta_F1,delta_median_F1,reference_Brier,apparent_Brier,delta_Brier,delta_median_Brier,reference_calibration_intercept,apparent_calibration_intercept,delta_calibration_intercept,delta_median_calibration_intercept,reference_calibration_slope,apparent_calibration_slope,delta_calibration_slope,delta_median_calibration_slope
D001,Breast Cancer Wisconsin Diagnostic,random_forest,C4,0.9891365894893459,0.9869983164744388,-0.0021382730149070994,-0.002409418517809847,0.9865141396705001,0.9820523184836357,-0.004461821186864334,-0.004102443381990173,0.9495873929044057,0.9410190142785927,-0.008568378625813056,-0.005765769194878478,0.9329917659845327,0.9198401525098575,-0.013151613474675194,-0.01006037036778451,0.033770184209734606,0.04094840941061613,0.007178225200881523,0.00775055923588755,-0.24557436605792304,-0.25441545800491855,-0.008841091946995505,0.0496825863038764,1.6595279351203782,1.0220596100900956,-0.6374683250302826,-0.32846211552548743
D001,Breast Cancer Wisconsin Diagnostic,random_forest,C5,0.9891365894893459,0.9950541092147779,0.0059175197254319745,0.003582173610184647,0.9865141396705001,0.9929933977349211,0.006479258064421067,0.005247251058476898,0.9495873929044057,0.9623720351407586,0.012784642236352894,0.016359413033281922,0.9329917659845327,0.9485167224131237,0.015524956428590975,0.017289347819223644,0.033770184209734606,0.03007189118556788,-0.003698293024166726,-0.0028081872124287033,-0.24557436605792304,-1.135534468497467,-0.889960102439544,-0.6576723163833936,1.6595279351203782,2.1960726365597094,0.5365447014393312,0.3664709834055955
D002,Chronic Kidney Disease,gradient_boosted_trees,C2,0.9992697878822759,0.9996400000000001,0.00037021211772414464,-6.430804967316739e-06,0.999577536871226,0.9997846906970211,0.00020715382579516994,8.230974464007446e-05,0.9802057007392713,0.991,0.010794299260728724,0.013098127367340395,0.9838649439002682,0.992977787040971,0.009112843140702709,0.007821146778357657,0.013550560235131981,0.009163449652556239,-0.0043871105825757425,-0.004473427225958528,0.6065512801004008,1.108006675338646,0.5014553952382451,0.634166431386259,1.9451446505549954,1.1368509576827484,-0.8082936928722471,0.3539824836772969
D002,Chronic Kidney Disease,gradient_boosted_trees,C3,0.9992697878822759,0.9987623888471721,-0.0005073990351038837,-0.00012835465705329785,0.999577536871226,0.9993382243097746,-0.00023931256145137692,-2.220446049250313e-16,0.9802057007392713,0.9746771079454554,-0.005528592793815901,-0.004597900480947104,0.9838649439002682,0.9798813271441998,-0.003983616756068398,-0.002818977924951005,0.013550560235131981,0.016314846243393702,0.0027642860082617206,-0.0005134690748208517,0.6065512801004008,1.1855760845963774,0.5790248044959766,-0.3368703488156858,1.9451446505549954,0.9679309201387826,-0.9772137304162128,0.13122958696929143
D002,Chronic Kidney Disease,gradient_boosted_trees,C4,0.9992697878822759,0.9984959073896819,-0.0007738804925940812,-0.0003764366909991823,0.999577536871226,0.9991364781363589,-0.0004410587348671058,-0.00011317920741571452,0.9802057007392713,0.9859046010884085,0.005698900349137226,0.013159173878968256,0.9838649439002682,0.9880183608940826,0.0041534169938143295,0.005816352708159944,0.013550560235131981,0.012242881995078834,-0.0013076782400531471,-0.0006741512571850003,0.6065512801004008,4.720401144038333,4.113849863937932,1.826932078349731,1.9451446505549954,5.9686375956255056,4.02349294507051,0.990754296248054
D002,Chronic Kidney Disease,gradient_boosted_trees,C5,0.9992697878822759,0.999796918767507,0.0005271308852310419,0.0003535691950325992,0.999577536871226,0.9998196248196248,0.00024208794839886139,0.00029761904761893554,0.9802057007392713,0.9889775213453006,0.008771820606029324,0.01206199729909474,0.9838649439002682,0.991002428253767,0.007137484353498813,0.008707466644971795,0.013550560235131981,0.007810614949643223,-0.005739945285488758,-0.006287274274551773,0.6065512801004008,41.52599449342116,40.91944321332076,1.8845795784618358,1.9451446505549954,23.59127668620404,21.646132035649046,3.0003496642538012
D002,Chronic Kidney Disease,logistic_regression,C2,0.9998821436016558,0.99992,3.785639834419374e-05,-7.999999999996898e-05,0.999927382299675,0.9999522226016568,2.4840301981798873e-05,-4.777739834294081e-05,0.9925581357681125,0.9963333333333333,0.0037751975652208225,0.002434523809523803,0.9939229021792557,0.9969939638794699,0.003071061700214206,0.0028781492659225583,0.01394429063406362,0.010561333402532416,-0.0033829572315312046,0.001863287030358816,9.614841899103453,3.3141137524881383,-6.300728146615315,-7.788954205416074,14.091433688664884,6.01036672805473,-8.081066960610155,-6.048214426148447
D002,Chronic Kidney Disease,logistic_regression,C3,0.9998821436016558,0.9998412842525543,-4.0859349101585174e-05,-0.0001179245283018382,0.999927382299675,0.9999027291216039,-2.4653178071099013e-05,-6.682705159044566e-05,0.9925581357681125,0.9888136756452249,-0.0037444601228875385,-0.004647767400071001,0.9939229021792557,0.9898094824842878,-0.004113419694967924,-0.0032897912217344505,0.01394429063406362,0.019723698632542922,0.005779407998479301,0.007095469010067345,9.614841899103453,36.98315077104965,27.368308871946198,-3.5566868181537084,14.091433688664884,36.73163381213973,22.64020012347484,1.4273651697729637
D002,Chronic Kidney Disease,logistic_regression,C4,0.9998821436016558,0.999484126984127,-0.0003980166175288069,0.0,0.999927382299675,0.9997283635676492,-0.0001990187320258796,2.220446049250313e-16,0.9925581357681125,0.9949781267928858,0.0024199910247733047,0.0030891422834193882,0.9939229021792557,0.9949113779302459,0.0009884757509901476,0.002853882356149584,0.01394429063406362,0.028290304756908257,0.014346014122844636,0.010056627159316328,9.614841899103453,105.19549499879948,95.58065309969602,13.055465573840959,14.091433688664884,82.98045988769051,68.88902619902564,28.745871874969005
D002,Chronic Kidney Disease,logistic_regression,C5,0.9998821436016558,0.9998825179652377,3.7436358191200725e-07,0.0,0.999927382299675,0.9999258864943146,-1.4958053604630095e-06,0.0,0.9925581357681125,0.9871682770003165,-0.005389858767795963,-0.008146529888551135,0.9939229021792557,0.9889101335196174,-0.005012768659638289,-0.0033561387822969024,0.01394429063406362,0.020181676144887774,0.006237385510824154,0.0008838254167205899,9.614841899103453,17.902167194786536,8.287325295683083,-4.131847407818972,14.091433688664884,14.378039201183439,0.28660551251855537,-9.314922253813101
D002,Chronic Kidney Disease,random_forest,C2,0.9996548804005719,0.9997066666666666,5.178626609469994e-05,-0.00029333333333336764,0.9997931539488913,0.9998235681731822,3.0414224290842284e-05,-0.00017643182681781333,0.9881649012804985,0.9933333333333333,0.005168432052834793,0.0015537148594377825,0.9911087468110359,0.9960198886521192,0.004911141841083322,0.002044203658470245,0.010353935655329183,0.010098194135454985,-0.0002557415198741978,9.254861147913775e-05,10.08098877809215,-0.013181235432610482,-10.09417001352476,0.0004384232954874126,22.44451771942788,3.3570721767725447,-19.087445542655335,-4.354481697430923
D002,Chronic Kidney Disease,random_forest,C3,0.9996548804005719,0.9998799027548962,0.00022502235432431128,-0.000117260787992568,0.9997931539488913,0.9999288068413223,0.0001356528924310041,-6.839945280434634e-05,0.9881649012804985,0.9842542537559358,-0.003910647524562716,-0.010142152166617846,0.9911087468110359,0.989038188472386,-0.002070558338649886,-0.005536764918802728,0.010353935655329183,0.011211648338507234,0.0008577126831780506,0.0006229835617133275,10.08098877809215,-4.635844861331962,-14.716833639424113,-2.178401092784325,22.44451771942788,10.291287581028627,-12.153230138399252,1.3466179361133204
D002,Chronic Kidney Disease,random_forest,C4,0.9996548804005719,0.9996825396825396,2.7659281967684635e-05,0.0,0.9997931539488913,0.9998274672187716,3.431326988023731e-05,0.0,0.9881649012804985,0.9949551399558746,0.006790238675376092,0.0052441910499140265,0.9911087468110359,0.9948863049357711,0.0037775581247352363,0.003030303030303161,0.010353935655329183,0.010863365904181596,0.0005094302488524126,-0.0010974650058402455,10.08098877809215,12.719491481036712,2.638502702944562,2.5300506617451237,22.44451771942788,15.807006958299112,-6.637510761128766,4.068260981274076
D002,Chronic Kidney Disease,random_forest,C5,0.9996548804005719,1.0,0.0003451195994280676,0.0,0.9997931539488913,1.0,0.00020684605110865562,0.0,0.9881649012804985,0.9990310077519379,0.010866106471439374,0.008220381526104492,0.9911087468110359,0.9990253411306043,0.00791659431956837,0.006024315006351033,0.010353935655329183,0.009384559125949012,-0.0009693765293801709,-0.002702038940466266,10.08098877809215,7.050622427870625,-3.0303663502215255,4.746247631466568,22.44451771942788,7.27548626445158,-15.169031454976299,-2.7291696030844754
D003,ILPD Indian Liver Patient,gradient_boosted_trees,C2,0.6987617116536793,0.703758348687241,0.004996637033561679,0.026520087918408874,0.8659506636002018,0.8624632175716518,-0.003487446028550001,-0.003294391092445892,0.6431723506021806,0.6892453074619991,0.04607295685981849,0.06062841660810547,0.6746206446694641,0.6549269098378205,-0.019693734831643606,-0.02217938100237582,0.22861628373220358,0.21361303632188833,-0.015003247410315251,-0.010521208038089452,0.5095052830868019,0.5640841998903197,0.054578916803517785,-0.05169273502359606,0.30157207716870543,0.4319967092255631,0.13042463205685767,0.09594030465046821
D003,ILPD Indian Liver Patient,gradient_boosted_trees,C3,0.6987617116536793,0.7156529736141132,0.01689126196043389,0.04344701490999592,0.8659506636002018,0.8733313230090705,0.007380659408868673,0.0030073385875278857,0.6431723506021806,0.6661356945321233,0.022963343929942703,0.04156438196822432,0.6746206446694641,0.67581272584892,0.001192081179455906,0.004679843119850702,0.22861628373220358,0.20619878134231687,-0.022417502389886712,-0.018525533397823146,0.5095052830868019,0.5701796093449137,0.060674326258111866,0.008578648802869848,0.30157207716870543,0.5299847872391678,0.22841271007046232,0.19101594327828952
D003,ILPD Indian Liver Patient,gradient_boosted_trees,C4,0.6987617116536793,0.7028817845031448,0.004120072849465473,0.02753664780974141,0.8659506636002018,0.8657338604551544,-0.00021680314504735065,-0.0068105054778522245,0.6431723506021806,0.6672428756076627,0.024070525005482124,0.04350752229164634,0.6746206446694641,0.6402318744977334,-0.0343887701717307,-0.02987161221538326,0.22861628373220358,0.21287049539762867,-0.015745788334574906,-0.006622769905905129,0.5095052830868019,0.679221918410504,0.16971663532370218,0.09553751222884,0.30157207716870543,0.5787654267899246,0.27719334962121916,0.16150478412137903
D003,ILPD Indian Liver Patient,gradient_boosted_trees,C5,0.6987617116536793,0.8612340608429734,0.1624723491892941,0.19277040749557117,0.8659506636002018,0.94329802393879,0.07734736033858824,0.08188959875562907,0.6431723506021806,0.7316226964090128,0.0884503458068322,0.11385286640176906,0.6746206446694641,0.67311178429324,-0.0015088603762241082,0.012534301125977088,0.22861628373220358,0.18621322479566405,-0.042403058936539534,-0.0327866679630712,0.5095052830868019,1.4825489670836942,0.9730436839968923,0.7028251170435793,0.30157207716870543,0.9282780348869428,0.6267059577182374,0.6200882969068182
D003,ILPD Indian Liver Patient,logistic_regression,C2,0.7327619339456252,0.7396217181022571,0.0068597841566319095,0.012607285829608905,0.8889183963865234,0.8890875001680636,0.0001691037815402252,0.00014766455233350406,0.6836846757329411,0.704586020267158,0.02090134453421688,0.022053833976657722,0.6695099311097121,0.686251563158282,0.01674163204856982,-0.012493206716195027,0.20892876533938587,0.21010542113262892,0.0011766557932430532,0.00046653570834645497,0.8654899961269132,0.9160705157270411,0.05058051960012788,0.09277391273953439,0.8066709359102502,0.9842812253294196,0.17761028941916945,0.2099312700949335
D003,ILPD Indian Liver Patient,logistic_regression,C3,0.7327619339456252,0.7347534103111967,0.0019914763655715095,0.004805152364363741,0.8889183963865234,0.889093361163748,0.00017496477722467318,0.0016070741094709184,0.6836846757329411,0.6800132251648826,-0.0036714505680585097,-0.002223109203562501,0.6695099311097121,0.6923072680799501,0.022797336970238002,-0.003707780719840792,0.20892876533938587,0.20793278198171236,-0.0009959833576735078,-0.0029521992781007256,0.8654899961269132,0.8495393489516446,-0.015950647175268617,-0.00880316179617513,0.8066709359102502,0.783447623757939,-0.023223312152311215,0.011320793425476205
D003,ILPD Indian Liver Patient,logistic_regression,C4,0.7327619339456252,0.7376675426876327,0.004905608742007517,0.0009537471744045511,0.8889183963865234,0.8890533757432157,0.00013497935669237737,-0.0016048506723609357,0.6836846757329411,0.6745951868977839,-0.009089488835157256,-0.007201498459812439,0.6695099311097121,0.6828461663187965,0.013336235209084335,-0.014028170684193486,0.20892876533938587,0.2116514173058968,0.0027226519665109195,-0.000285278986516424,0.8654899961269132,1.0102030818706982,0.14471308574378494,-0.0059607582434928474,0.8066709359102502,1.4532851630818742,0.646614227171624,0.09230334597721623
D003,ILPD Indian Liver Patient,logistic_regression,C5,0.7327619339456252,0.7451046836516729,0.012342749706047762,0.01972987659419223,0.8889183963865234,0.8932088802124998,0.00429048382597641,0.0035694763831064513,0.6836846757329411,0.7009552107509709,0.017270535018029776,0.021899030640716632,0.6695099311097121,0.660661234122604,-0.008848696987108107,-0.02294568311648615,0.20892876533938587,0.22751275802476603,0.018583992685380163,0.015404218839984135,0.8654899961269132,1.176464889590345,0.31097489346343166,0.2590649196269522,0.8066709359102502,1.1200091179069618,0.3133381819967116,0.1877214754877644
D003,ILPD Indian Liver Patient,random_forest,C2,0.7210821825806323,0.7208767561031783,-0.0002054264774540293,0.0009692409652436451,0.879066146873432,0.8716609333025906,-0.00740521357084134,-0.0071795513359738106,0.6806624504707116,0.7034920543528328,0.022829603882121186,0.028452756943506796,0.6975613749840152,0.7202354482167547,0.02267407323273951,0.021085478574981775,0.20129470555408957,0.19384384822325817,-0.007450857330831395,-0.007385010549939813,0.6883079056362792,0.5555089041285504,-0.13279900150772883,-0.1487323716909844,0.7681016354443878,0.7303568246726324,-0.0377448107717554,0.010763499170150737
D003,ILPD Indian Liver Patient,random_forest,C3,0.7210821825806323,0.7160054776722916,-0.005076704908340668,-0.006211415590962055,0.879066146873432,0.8795077593543015,0.000441612480869491,-0.0009363450523569572,0.6806624504707116,0.6902845340336459,0.009622083562934258,0.01568965101364561,0.6975613749840152,0.6924980657431163,-0.005063309240898817,-0.0012408131889971585,0.20129470555408957,0.20169693812395117,0.0004022325698616047,-0.0017410861773251296,0.6883079056362792,0.6650664135965947,-0.023241492039684508,0.003257678023496857,0.7681016354443878,0.7606434542937568,-0.007458181150631016,0.06342265083812515
D003,ILPD Indian Liver Patient,random_forest,C4,0.7210821825806323,0.7282447595850815,0.007162577004449222,0.018548001371289757,0.879066146873432,0.8782544875897664,-0.0008116592836655556,-0.0003991015451751956,0.6806624504707116,0.6818338775549725,0.0011714270842608787,0.006590742851401155,0.6975613749840152,0.7093947702240945,0.011833395240079314,-0.007912009513347584,0.20129470555408957,0.2030064797125003,0.0017117741584107282,-0.002597193250363339,0.6883079056362792,0.7248587932462603,0.03655088760998115,0.05260865611799703,0.7681016354443878,0.7673816166371004,-0.000720018807287448,0.10519881051168078
D003,ILPD Indian Liver Patient,random_forest,C5,0.7210821825806323,0.8384393615047084,0.11735717892407616,0.11926854692396982,0.879066146873432,0.9334577270994412,0.054391580226009206,0.05451639287624854,0.6806624504707116,0.7337651957350134,0.05310274526430181,0.05788287301284445,0.6975613749840152,0.6876628729987623,-0.009898501985252883,-0.027853673345476615,0.20129470555408957,0.19173378962501583,-0.009560915929073738,0.0005482177545698408,0.6883079056362792,1.481161562947154,0.7928536573108748,0.8115269265466077,0.7681016354443878,1.4969657894943502,0.7288641540499624,0.8851644294292768
D005,Heart Disease Cleveland,gradient_boosted_trees,C2,0.8823455870046141,0.8964511317775048,0.014105544772890721,-0.004111877912242656,0.8711561250166616,0.8923410161211542,0.02118489110449262,-0.000746558826993371,0.7925337195759452,0.8398293560273732,0.04729563645142798,0.03621480494378193,0.7629210115208854,0.8237497246089447,0.06082871308805926,0.02718475767913886,0.13990676649120068,0.12714412298445424,-0.01276264350674644,-0.0008440325474263766,-0.09544538847473388,-0.08745634437676565,0.007989044097968231,0.05437106505178178,0.8312164872366156,0.9965928468220079,0.16537635958539232,0.15389458839205894
D005,Heart Disease Cleveland,gradient_boosted_trees,C3,0.8823455870046141,0.8753527649407706,-0.00699282206384344,-0.008117189256310886,0.8711561250166616,0.8687251680513245,-0.0024309569653371277,-0.005479924908209255,0.7925337195759452,0.8007527970574095,0.008219077481464332,-0.0009512169752443622,0.7629210115208854,0.7767671054435761,0.01384609392269065,0.0007612362787503546,0.13990676649120068,0.1420189014363243,0.0021121349451236338,0.0043635579912083555,-0.09544538847473388,-0.10433986751406206,-0.008894479039328176,0.009483414309328114,0.8312164872366156,0.9001525436420211,0.06893605640540557,-0.032244867633130614
D005,Heart Disease Cleveland,gradient_boosted_trees,C4,0.8823455870046141,0.8802846520930588,-0.0020609349115552345,-0.010511175558965968,0.8711561250166616,0.870333963600272,-0.0008221614163895774,0.00017731739532556023,0.7925337195759452,0.8049439123159058,0.01241019273996058,-0.001079406777528158,0.7629210115208854,0.7837378159858996,0.020816804465014216,-0.004379296749884576,0.13990676649120068,0.14043382393957873,0.0005270574483780543,0.012029970272140783,-0.09544538847473388,-0.15018801837212242,-0.05474262989738854,-0.042760051732052246,0.8312164872366156,1.2507242208282114,0.4195077335915959,0.2887348255983495
D005,Heart Disease Cleveland,gradient_boosted_trees,C5,0.8823455870046141,0.8857729767742314,0.0034273897696173172,-0.016745238043837984,0.8711561250166616,0.8714688491587742,0.0003127241421125859,-0.022351037101048243,0.7925337195759452,0.8187693777358831,0.02623565815993789,0.02934286868422631,0.7629210115208854,0.7992337250764217,0.036312713555536225,0.019040526203777164,0.13990676649120068,0.13622568645086933,-0.0036810800403313526,0.014190741776577392,-0.09544538847473388,-0.10070846437075776,-0.005263075896023872,0.002928549646613543,0.8312164872366156,0.8437850669420087,0.012568579705393157,-0.15676198149144027
D005,Heart Disease Cleveland,logistic_regression,C2,0.8849046310107967,0.8975478154062115,0.012643184395414786,0.007411322826109901,0.873787295108604,0.8839431959723085,0.010155900863704548,-0.009809965215799687,0.8178931600386968,0.8446766976662573,0.026783537627560472,0.03778684838510371,0.7949357703784431,0.8290536801328168,0.034117909754373676,0.03492305347791835,0.14599927526228182,0.12175599928960465,-0.02424327597267717,-0.015201806308924343,-0.21570589956944017,-0.14107076531394697,0.0746351342554932,0.10916663700561569,1.7381982877820918,0.8924071986602764,-0.8457910891218154,-0.26156157465819696
D005,Heart Disease Cleveland,logistic_regression,C3,0.8849046310107967,0.8926731779223805,0.007768546911583796,0.008668463635480128,0.873787295108604,0.8786627226061517,0.0048754274975477685,0.009519475158670576,0.8178931600386968,0.8205287165550983,0.0026355565164014605,0.014004077683323013,0.7949357703784431,0.7924411154141732,-0.0024946549642699267,0.005252089394484294,0.14599927526228182,0.14935688939282984,0.0033576141305480256,0.00524132367210739,-0.21570589956944017,-0.1788621238269715,0.036843775742468665,0.017826348623068144,1.7381982877820918,2.0703133426320517,0.33211505484995985,0.8032502497070635
D005,Heart Disease Cleveland,logistic_regression,C4,0.8849046310107967,0.8892678263410283,0.004363195330231551,0.01643511976981271,0.873787295108604,0.8792878695859069,0.0055005744773029,0.014902399139601452,0.8178931600386968,0.829318411620915,0.011425251582218188,0.02935873686745305,0.7949357703784431,0.8058578266127961,0.01092205623435305,0.03147376894949716,0.14599927526228182,0.14320188961092198,-0.0027973856513598405,0.008493448766805939,-0.21570589956944017,-0.19201236674195643,0.023693532827483738,0.04323567337790413,1.7381982877820918,2.1690170421157773,0.43081875433368544,1.1091168166913878
D005,Heart Disease Cleveland,logistic_regression,C5,0.8849046310107967,0.8970445961325866,0.01213996512178983,0.020761840301845913,0.873787295108604,0.8796142760253195,0.005826980916715518,0.016434725066129863,0.8178931600386968,0.8307064248031143,0.012813264764417465,0.03519693322810635,0.7949357703784431,0.8060269131004762,0.011091142722033154,0.03140128823871868,0.14599927526228182,0.13928716381816642,-0.006712111444115404,-0.0019490221004434538,-0.21570589956944017,-0.20702105929747386,0.00868484027196631,0.03829752925288091,1.7381982877820918,1.893650459461769,0.15545217167967706,0.039179465831091775
D005,Heart Disease Cleveland,random_forest,C2,0.9033940583472525,0.910686085278119,0.007292026930866502,-0.001946900930718587,0.8954308615605197,0.902064759355658,0.006633897795138344,-0.0075016401299133895,0.8258151822946268,0.8448302333742762,0.019015051079649403,0.014817876689253162,0.8018073239859772,0.8273130544993663,0.025505730513389113,0.01713264212823229,0.1296230902142732,0.128346176120811,-0.0012769140934622003,0.003092588396184287,-0.13345734926476288,-0.03485013595496017,0.09860721330980271,0.06555233372764749,1.8583592290128452,1.8140878290044942,-0.04427140000835106,-0.005082752508107191
D005,Heart Disease Cleveland,random_forest,C3,0.9033940583472525,0.8989332413643677,-0.004460816982884808,-0.012428464208649959,0.8954308615605197,0.8876646818461174,-0.007766179714402299,-0.011833859183229878,0.8258151822946268,0.8218015907295922,-0.004013591565034558,-0.013987316060305122,0.8018073239859772,0.8014700404579318,-0.00033728352804540673,-0.009790593522246205,0.1296230902142732,0.12966706334659817,4.397313232495925e-05,0.0010003063761468423,-0.13345734926476288,-0.13499568112490726,-0.0015383318601443763,-0.005205601163465218,1.8583592290128452,1.7336132204842256,-0.12474600852861961,-0.3430433127383057
D005,Heart Disease Cleveland,random_forest,C4,0.9033940583472525,0.8979042075365832,-0.005489850810669328,-0.010095224692747928,0.8954308615605197,0.8916429657639587,-0.003787895796560914,-0.010052162012999633,0.8258151822946268,0.8358133285656996,0.009998146271072761,0.011193900937643164,0.8018073239859772,0.8116305413045346,0.009823217318557398,0.019568691571518304,0.1296230902142732,0.13016658069573162,0.0005434904814584085,0.00754137946143299,-0.13345734926476288,-0.15354586207111087,-0.02008851280634799,0.003244598704141871,1.8583592290128452,1.7267626412239843,-0.13159658778886096,-0.20742046578917583
D005,Heart Disease Cleveland,random_forest,C5,0.9033940583472525,0.9103272279243709,0.006933169577118425,0.004938080495356045,0.8954308615605197,0.9000134507448893,0.004582589184369601,0.0010535371044189112,0.8258151822946268,0.8233627547277881,-0.002452427566838722,-0.019035313412175348,0.8018073239859772,0.8035945190444341,0.0017871950584569252,-0.010706728160607693,0.1296230902142732,0.12511246299925935,-0.004510627215013857,0.00046758504630844966,-0.13345734926476288,-0.2840809328873344,-0.1506235836225715,-0.18184835914661748,1.8583592290128452,1.8968460414983903,0.038486812485545085,0.1605345467482806
D006,SPECT Heart,gradient_boosted_trees,C2,0.7961057455150864,0.8102272727272728,0.014121527212186402,0.007930556715401771,0.9295647383006497,0.9380187541232883,0.008454015822638605,0.011521978802693678,0.7021370982738947,0.7586406518010291,0.05650355352713443,0.05027668121279383,0.8220472738637907,0.7791887939659816,-0.04285847989780911,-0.06626725089629781,0.164013675870751,0.14991850017813563,-0.01409517569261537,0.000790261615500415,1.1305614117885268,0.6997172303560604,-0.4308441814324664,-0.38913774546596325,0.6073322055494252,0.49324351447572,-0.11408869107370523,-0.14451225356485609
D006,SPECT Heart,gradient_boosted_trees,C3,0.7961057455150864,0.779978120008746,-0.016127625506340393,-0.025669958309779473,0.9295647383006497,0.9271300257908042,-0.0024347125098455047,-0.005847361147034547,0.7021370982738947,0.6839734252235967,-0.01816367305029798,-0.011907286953242835,0.8220472738637907,0.839979757681283,0.01793248381749224,0.01553211777282093,0.164013675870751,0.16272414898408247,-0.0012895268866685294,-0.0020886523888679343,1.1305614117885268,0.9951571969327707,-0.13540421485575604,-0.1201085283405614,0.6073322055494252,0.5170978825218853,-0.09023432302753998,-0.18182406720019395
D006,SPECT Heart,gradient_boosted_trees,C4,0.7961057455150864,0.8322116400843192,0.036105894569232855,0.04946728285690716,0.9295647383006497,0.9421930564077705,0.01262831810712084,0.012098512568841091,0.7021370982738947,0.7034173313266843,0.00128023305278957,-0.0025417138009050655,0.8220472738637907,0.8532816314691593,0.031234357605368523,0.055279249255367646,0.164013675870751,0.15528728952626128,-0.008726386344489717,-0.014216166013849979,1.1305614117885268,1.0953753402453028,-0.03518607154322395,-0.1424569337545849,0.6073322055494252,0.7666824445788044,0.15935023902937917,0.06979519400955536
D006,SPECT Heart,gradient_boosted_trees,C5,0.7961057455150864,0.8688244962704195,0.07271875075533307,0.06302233993218498,0.9295647383006497,0.9611246908032594,0.03155995250260968,0.042019438868801995,0.7021370982738947,0.7920063697720098,0.08986927149811508,0.10986909817520951,0.8220472738637907,0.810674400155356,-0.01137287370843476,-0.03315408773273609,0.164013675870751,0.16923205723076132,0.005218381360010321,0.017629742348382854,1.1305614117885268,1.8679522956950922,0.7373908839065655,0.8060825112754142,0.6073322055494252,0.9288551360087589,0.32152293045933367,0.27332284183906475
D006,SPECT Heart,logistic_regression,C2,0.8107353561712278,0.8417238421955403,0.030988486024312478,0.03884748196377108,0.9325999082065967,0.9477656170353026,0.015165708828705937,0.014615241172139415,0.7207789309618868,0.7782161234991424,0.057437192537255544,0.03941404016580907,0.7933851716938273,0.8595710394045197,0.06618586771069246,0.037035828136914084,0.1773184751814332,0.17816378146105377,0.0008453062796205668,0.006526051950748568,1.2470595595240364,1.4013355668090646,0.15427600728502822,0.2083783035107878,0.6676574631679606,1.2403127780441625,0.5726553148762019,0.4797715230751014
D006,SPECT Heart,logistic_regression,C3,0.8107353561712278,0.8064354716371528,-0.004299884534075038,-0.0014517278788279686,0.9325999082065967,0.9334061166749236,0.0008062084683269077,0.007369612052305685,0.7207789309618868,0.7298280631486757,0.009049132186788822,-0.03183210784313717,0.7933851716938273,0.8042103436066285,0.01082517191280119,0.045928841019976074,0.1773184751814332,0.18063925388138222,0.003320778699949012,-0.0007670840616985086,1.2470595595240364,1.2703431234449343,0.02328356392089792,-0.08759963533402093,0.6676574631679606,0.7434181473048591,0.07576068413689852,0.00463614740918894
D006,SPECT Heart,logistic_regression,C4,0.8107353561712278,0.8374917806255588,0.026756424454331018,0.031108014768230774,0.9325999082065967,0.9470663620386675,0.014466453832070791,0.015274761429895034,0.7207789309618868,0.6795669024728573,-0.041212028489029495,-0.045773237179487225,0.7933851716938273,0.8406593219646155,0.047274150270788184,0.04468492239989641,0.1773184751814332,0.17827340290826366,0.0009549277268304512,0.009422963043974497,1.2470595595240364,1.5746623450811226,0.3276027855570862,0.38648438534559215,0.6676574631679606,1.3222420951229747,0.6545846319550142,0.3183704659206079
D006,SPECT Heart,logistic_regression,C5,0.8107353561712278,0.8567895900787686,0.04605423390754082,0.05090490743357834,0.9325999082065967,0.9550424369156424,0.022442528709045728,0.032673703825294775,0.7207789309618868,0.7626038557770561,0.041824924815169306,0.023613075037707376,0.7933851716938273,0.8094838114571727,0.016098639763345468,0.02928232258841712,0.1773184751814332,0.1751695377542565,-0.0021489374271767003,0.006294125962950314,1.2470595595240364,1.5654441194077435,0.3183845598837072,0.13366155489299159,0.6676574631679606,1.2262387738782679,0.5585813107103073,0.27964221645608944
D006,SPECT Heart,random_forest,C2,0.7925984364659889,0.8317324185248713,0.03913398205888241,0.03536293323075368,0.9362617776808849,0.9449399787111519,0.008678201030266952,0.01504710847823465,0.6758205618174485,0.7835977701543739,0.10777720833692539,0.11374482897790339,0.8597013170576983,0.8524349286314021,-0.007266388426296122,-0.016290506517390724,0.1525773888803653,0.1435223043493217,-0.009055084531043589,-0.0036668815959942924,1.136352775343703,0.9026691330039759,-0.23368364233972716,-0.2686525778724337,1.049937916263529,1.2514885541565235,0.20155063789299454,0.35389744673428225
D006,SPECT Heart,random_forest,C3,0.7925984364659889,0.7876077631018213,-0.004990673364167586,-0.00202205882352946,0.9362617776808849,0.9324221312820927,-0.003839646398792196,-0.0064876966595652785,0.6758205618174485,0.668768838193031,-0.007051723624417527,0.04100078842725907,0.8597013170576983,0.8485622800671107,-0.011139036990587603,-0.0059319306502192415,0.1525773888803653,0.15051323555269147,-0.0020641533276738178,0.0016352894255129424,1.136352775343703,1.0272948427456274,-0.10905793259807561,-0.2718042798654787,1.049937916263529,0.9107838479683256,-0.13915406829520338,-0.07205323379419182
