dataset_id,dataset_name,model,condition,delta_AUROC,sample_fraction,analysis_rows,analysis_predictors,minority_count,missing_predictor_cells,rows_in_analysis_frame,display_index,minority_prevalence,missingness_rate,feature_to_sample_ratio,log_sample_size,log_feature_to_sample_ratio,z_log_sample_size,z_log_feature_to_sample_ratio,z_minority_prevalence,z_missingness_rate
D003,ILPD Indian Liver Patient,logistic_regression,C5,0.0123427497060477,1.0,583,10,167,4,583.0,Dataset 03,0.2864493996569468,0.0006861063464837049,0.017152658662092625,6.368187186350492,-4.065602093356446,0.45138035413356487,-0.8387077792621047,-0.19729221387688184,-0.5794896424076861
D003,ILPD Indian Liver Patient,random_forest,C2,0.0034660312748612,0.5,583,10,167,4,293.0,Dataset 03,0.2864493996569468,0.0006861063464837049,0.034129692832764506,5.680172609017068,-3.3775875160230218,-0.8087717354513566,-0.021844825315251296,-0.19729221387688184,-0.5794896424076861
D003,ILPD Indian Liver Patient,random_forest,C2,0.0111441902920098,0.75,583,10,167,4,439.0,Dataset 03,0.2864493996569468,0.0006861063464837049,0.022779043280182234,6.0844994130751715,-3.7819143200811256,-0.06821581731403907,-0.5018921940830409,-0.19729221387688184,-0.5794896424076861
D003,ILPD Indian Liver Patient,random_forest,C2,-0.000205426477454,1.0,583,10,167,4,583.0,Dataset 03,0.2864493996569468,0.0006861063464837049,0.017152658662092625,6.368187186350492,-4.065602093356446,0.45138035413356487,-0.8387077792621047,-0.19729221387688184,-0.5794896424076861
D003,ILPD Indian Liver Patient,random_forest,C3,0.0069931406819789,0.5,583,10,167,4,293.0,Dataset 03,0.2864493996569468,0.0006861063464837049,0.034129692832764506,5.680172609017068,-3.3775875160230218,-0.8087717354513566,-0.021844825315251296,-0.19729221387688184,-0.5794896424076861
D003,ILPD Indian Liver Patient,random_forest,C3,-0.0046411296904549,0.75,583,10,167,4,439.0,Dataset 03,0.2864493996569468,0.0006861063464837049,0.022779043280182234,6.0844994130751715,-3.7819143200811256,-0.06821581731403907,-0.5018921940830409,-0.19729221387688184,-0.5794896424076861
D003,ILPD Indian Liver Patient,random_forest,C3,-0.0050767049083406,1.0,583,10,167,4,583.0,Dataset 03,0.2864493996569468,0.0006861063464837049,0.017152658662092625,6.368187186350492,-4.065602093356446,0.45138035413356487,-0.8387077792621047,-0.19729221387688184,-0.5794896424076861
D003,ILPD Indian Liver Patient,random_forest,C4,0.0171418397281271,0.5,583,10,167,4,293.0,Dataset 03,0.2864493996569468,0.0006861063464837049,0.034129692832764506,5.680172609017068,-3.3775875160230218,-0.8087717354513566,-0.021844825315251296,-0.19729221387688184,-0.5794896424076861
D003,ILPD Indian Liver Patient,random_forest,C4,0.0111269334248591,0.75,583,10,167,4,439.0,Dataset 03,0.2864493996569468,0.0006861063464837049,0.022779043280182234,6.0844994130751715,-3.7819143200811256,-0.06821581731403907,-0.5018921940830409,-0.19729221387688184,-0.5794896424076861
D003,ILPD Indian Liver Patient,random_forest,C4,0.0071625770044492,1.0,583,10,167,4,583.0,Dataset 03,0.2864493996569468,0.0006861063464837049,0.017152658662092625,6.368187186350492,-4.065602093356446,0.45138035413356487,-0.8387077792621047,-0.19729221387688184,-0.5794896424076861
D003,ILPD Indian Liver Patient,random_forest,C5,0.1013124684738713,0.5,583,10,167,4,293.0,Dataset 03,0.2864493996569468,0.0006861063464837049,0.034129692832764506,5.680172609017068,-3.3775875160230218,-0.8087717354513566,-0.021844825315251296,-0.19729221387688184,-0.5794896424076861
D003,ILPD Indian Liver Patient,random_forest,C5,0.103715163821199,0.75,583,10,167,4,439.0,Dataset 03,0.2864493996569468,0.0006861063464837049,0.022779043280182234,6.0844994130751715,-3.7819143200811256,-0.06821581731403907,-0.5018921940830409,-0.19729221387688184,-0.5794896424076861
D003,ILPD Indian Liver Patient,random_forest,C5,0.1173571789240761,1.0,583,10,167,4,583.0,Dataset 03,0.2864493996569468,0.0006861063464837049,0.017152658662092625,6.368187186350492,-4.065602093356446,0.45138035413356487,-0.8387077792621047,-0.19729221387688184,-0.5794896424076861
D005,Heart Disease Cleveland,gradient_boosted_trees,C2,0.0142835557672971,0.75,303,13,139,6,228.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.05701754385964912,5.429345628954441,-2.864396271492904,-1.2681808140718174,0.587454642686251,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,gradient_boosted_trees,C2,0.0141055447728907,1.0,303,13,139,6,303.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.0429042904290429,5.713732805509369,-3.1487834480478325,-0.7473036312426302,0.24980867302435408,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,gradient_boosted_trees,C3,0.0033780634645049,0.75,303,13,139,6,228.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.05701754385964912,5.429345628954441,-2.864396271492904,-1.2681808140718174,0.587454642686251,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,gradient_boosted_trees,C3,-0.0069928220638434,1.0,303,13,139,6,303.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.0429042904290429,5.713732805509369,-3.1487834480478325,-0.7473036312426302,0.24980867302435408,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,gradient_boosted_trees,C4,0.0230201590287276,0.75,303,13,139,6,228.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.05701754385964912,5.429345628954441,-2.864396271492904,-1.2681808140718174,0.587454642686251,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,gradient_boosted_trees,C4,-0.0020609349115552,1.0,303,13,139,6,303.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.0429042904290429,5.713732805509369,-3.1487834480478325,-0.7473036312426302,0.24980867302435408,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,gradient_boosted_trees,C5,0.0217191090775118,0.75,303,13,139,6,228.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.05701754385964912,5.429345628954441,-2.864396271492904,-1.2681808140718174,0.587454642686251,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,gradient_boosted_trees,C5,0.0034273897696173,1.0,303,13,139,6,303.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.0429042904290429,5.713732805509369,-3.1487834480478325,-0.7473036312426302,0.24980867302435408,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,logistic_regression,C2,-0.0027524411752946,0.75,303,13,139,6,228.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.05701754385964912,5.429345628954441,-2.864396271492904,-1.2681808140718174,0.587454642686251,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,logistic_regression,C2,0.0126431843954147,1.0,303,13,139,6,303.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.0429042904290429,5.713732805509369,-3.1487834480478325,-0.7473036312426302,0.24980867302435408,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,logistic_regression,C3,-0.0004243298095565,0.75,303,13,139,6,228.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.05701754385964912,5.429345628954441,-2.864396271492904,-1.2681808140718174,0.587454642686251,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,logistic_regression,C3,0.0077685469115837,1.0,303,13,139,6,303.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.0429042904290429,5.713732805509369,-3.1487834480478325,-0.7473036312426302,0.24980867302435408,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,logistic_regression,C4,0.0025599569720126,0.75,303,13,139,6,228.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.05701754385964912,5.429345628954441,-2.864396271492904,-1.2681808140718174,0.587454642686251,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,logistic_regression,C4,0.0043631953302315,1.0,303,13,139,6,303.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.0429042904290429,5.713732805509369,-3.1487834480478325,-0.7473036312426302,0.24980867302435408,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,logistic_regression,C5,0.0071793221052465,0.75,303,13,139,6,228.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.05701754385964912,5.429345628954441,-2.864396271492904,-1.2681808140718174,0.587454642686251,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,logistic_regression,C5,0.0121399651217898,1.0,303,13,139,6,303.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.0429042904290429,5.713732805509369,-3.1487834480478325,-0.7473036312426302,0.24980867302435408,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,random_forest,C2,0.0146927025429379,0.75,303,13,139,6,228.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.05701754385964912,5.429345628954441,-2.864396271492904,-1.2681808140718174,0.587454642686251,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,random_forest,C2,0.0072920269308665,1.0,303,13,139,6,303.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.0429042904290429,5.713732805509369,-3.1487834480478325,-0.7473036312426302,0.24980867302435408,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,random_forest,C3,0.006224705594868,0.75,303,13,139,6,228.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.05701754385964912,5.429345628954441,-2.864396271492904,-1.2681808140718174,0.587454642686251,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,random_forest,C3,-0.0044608169828848,1.0,303,13,139,6,303.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.0429042904290429,5.713732805509369,-3.1487834480478325,-0.7473036312426302,0.24980867302435408,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,random_forest,C4,0.0140594781028644,0.75,303,13,139,6,228.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.05701754385964912,5.429345628954441,-2.864396271492904,-1.2681808140718174,0.587454642686251,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,random_forest,C4,-0.0054898508106693,1.0,303,13,139,6,303.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.0429042904290429,5.713732805509369,-3.1487834480478325,-0.7473036312426302,0.24980867302435408,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,random_forest,C5,0.0124551909473955,0.75,303,13,139,6,228.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.05701754385964912,5.429345628954441,-2.864396271492904,-1.2681808140718174,0.587454642686251,1.206867262237678,-0.559764354815354
D005,Heart Disease Cleveland,random_forest,C5,0.0069331695771184,1.0,303,13,139,6,303.0,Dataset 04,0.45874587458745875,0.0015232292460015233,0.0429042904290429,5.713732805509369,-3.1487834480478325,-0.7473036312426302,0.24980867302435408,1.206867262237678,-0.559764354815354
D006,SPECT Heart,gradient_boosted_trees,C2,0.0439968477224431,0.75,267,22,55,0,207.0,Dataset 05,0.20599250936329588,0.0,0.10628019323671498,5.332718793265369,-2.241676339907053,-1.4451603620568219,1.3267948537153647,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,gradient_boosted_trees,C2,0.0141215272121864,1.0,267,22,55,0,267.0,Dataset 05,0.20599250936329588,0.0,0.08239700374531835,5.58724865840025,-2.4962062050419336,-0.9789691620758237,1.0245977428523885,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,gradient_boosted_trees,C3,-0.006538083734546,0.75,267,22,55,0,207.0,Dataset 05,0.20599250936329588,0.0,0.10628019323671498,5.332718793265369,-2.241676339907053,-1.4451603620568219,1.3267948537153647,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,gradient_boosted_trees,C3,-0.0161276255063403,1.0,267,22,55,0,267.0,Dataset 05,0.20599250936329588,0.0,0.08239700374531835,5.58724865840025,-2.4962062050419336,-0.9789691620758237,1.0245977428523885,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,gradient_boosted_trees,C4,0.0207183170013789,0.75,267,22,55,0,207.0,Dataset 05,0.20599250936329588,0.0,0.10628019323671498,5.332718793265369,-2.241676339907053,-1.4451603620568219,1.3267948537153647,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,gradient_boosted_trees,C4,0.0361058945692328,1.0,267,22,55,0,267.0,Dataset 05,0.20599250936329588,0.0,0.08239700374531835,5.58724865840025,-2.4962062050419336,-0.9789691620758237,1.0245977428523885,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,gradient_boosted_trees,C5,0.0624930090832233,0.75,267,22,55,0,207.0,Dataset 05,0.20599250936329588,0.0,0.10628019323671498,5.332718793265369,-2.241676339907053,-1.4451603620568219,1.3267948537153647,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,gradient_boosted_trees,C5,0.072718750755333,1.0,267,22,55,0,267.0,Dataset 05,0.20599250936329588,0.0,0.08239700374531835,5.58724865840025,-2.4962062050419336,-0.9789691620758237,1.0245977428523885,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,logistic_regression,C2,0.071618042993842,0.75,267,22,55,0,207.0,Dataset 05,0.20599250936329588,0.0,0.10628019323671498,5.332718793265369,-2.241676339907053,-1.4451603620568219,1.3267948537153647,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,logistic_regression,C2,0.0309884860243124,1.0,267,22,55,0,267.0,Dataset 05,0.20599250936329588,0.0,0.08239700374531835,5.58724865840025,-2.4962062050419336,-0.9789691620758237,1.0245977428523885,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,logistic_regression,C3,0.0097957635418342,0.75,267,22,55,0,207.0,Dataset 05,0.20599250936329588,0.0,0.10628019323671498,5.332718793265369,-2.241676339907053,-1.4451603620568219,1.3267948537153647,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,logistic_regression,C3,-0.004299884534075,1.0,267,22,55,0,267.0,Dataset 05,0.20599250936329588,0.0,0.08239700374531835,5.58724865840025,-2.4962062050419336,-0.9789691620758237,1.0245977428523885,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,logistic_regression,C4,0.0478373669802538,0.75,267,22,55,0,207.0,Dataset 05,0.20599250936329588,0.0,0.10628019323671498,5.332718793265369,-2.241676339907053,-1.4451603620568219,1.3267948537153647,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,logistic_regression,C4,0.026756424454331,1.0,267,22,55,0,267.0,Dataset 05,0.20599250936329588,0.0,0.08239700374531835,5.58724865840025,-2.4962062050419336,-0.9789691620758237,1.0245977428523885,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,logistic_regression,C5,0.0612232537881191,0.75,267,22,55,0,207.0,Dataset 05,0.20599250936329588,0.0,0.10628019323671498,5.332718793265369,-2.241676339907053,-1.4451603620568219,1.3267948537153647,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,logistic_regression,C5,0.0460542339075408,1.0,267,22,55,0,267.0,Dataset 05,0.20599250936329588,0.0,0.08239700374531835,5.58724865840025,-2.4962062050419336,-0.9789691620758237,1.0245977428523885,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,random_forest,C2,0.0178320483906119,0.75,267,22,55,0,207.0,Dataset 05,0.20599250936329588,0.0,0.10628019323671498,5.332718793265369,-2.241676339907053,-1.4451603620568219,1.3267948537153647,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,random_forest,C2,0.0391339820588824,1.0,267,22,55,0,267.0,Dataset 05,0.20599250936329588,0.0,0.08239700374531835,5.58724865840025,-2.4962062050419336,-0.9789691620758237,1.0245977428523885,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,random_forest,C3,-0.0078685716192101,0.75,267,22,55,0,207.0,Dataset 05,0.20599250936329588,0.0,0.10628019323671498,5.332718793265369,-2.241676339907053,-1.4451603620568219,1.3267948537153647,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,random_forest,C3,-0.0049906733641675,1.0,267,22,55,0,267.0,Dataset 05,0.20599250936329588,0.0,0.08239700374531835,5.58724865840025,-2.4962062050419336,-0.9789691620758237,1.0245977428523885,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,random_forest,C4,0.0175524395785654,0.75,267,22,55,0,207.0,Dataset 05,0.20599250936329588,0.0,0.10628019323671498,5.332718793265369,-2.241676339907053,-1.4451603620568219,1.3267948537153647,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,random_forest,C4,0.0203355111257731,1.0,267,22,55,0,267.0,Dataset 05,0.20599250936329588,0.0,0.08239700374531835,5.58724865840025,-2.4962062050419336,-0.9789691620758237,1.0245977428523885,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,random_forest,C5,0.075328725210396,0.75,267,22,55,0,207.0,Dataset 05,0.20599250936329588,0.0,0.10628019323671498,5.332718793265369,-2.241676339907053,-1.4451603620568219,1.3267948537153647,-0.8529893485402732,-0.5956564979686924
D006,SPECT Heart,random_forest,C5,0.0861358900332295,1.0,267,22,55,0,267.0,Dataset 05,0.20599250936329588,0.0,0.08239700374531835,5.58724865840025,-2.4962062050419336,-0.9789691620758237,1.0245977428523885,-0.8529893485402732,-0.5956564979686924
D009,Cervical Cancer Risk Factors,gradient_boosted_trees,C2,0.0107167119989496,1.0,858,28,55,3622,858.0,Dataset 06,0.0641025641025641,0.15076590076590077,0.03263403263403263,6.754604099487962,-3.4223995893127586,1.1591329172092104,-0.07504910872129558,-2.0093456308355764,2.95686936584098
D009,Cervical Cancer Risk Factors,gradient_boosted_trees,C3,-0.005371525400335,1.0,858,28,55,3622,858.0,Dataset 06,0.0641025641025641,0.15076590076590077,0.03263403263403263,6.754604099487962,-3.4223995893127586,1.1591329172092104,-0.07504910872129558,-2.0093456308355764,2.95686936584098
D009,Cervical Cancer Risk Factors,gradient_boosted_trees,C4,-0.0112259318979558,1.0,858,28,55,3622,858.0,Dataset 06,0.0641025641025641,0.15076590076590077,0.03263403263403263,6.754604099487962,-3.4223995893127586,1.1591329172092104,-0.07504910872129558,-2.0093456308355764,2.95686936584098
D009,Cervical Cancer Risk Factors,gradient_boosted_trees,C5,0.4195601581475372,1.0,858,28,55,3622,858.0,Dataset 06,0.0641025641025641,0.15076590076590077,0.03263403263403263,6.754604099487962,-3.4223995893127586,1.1591329172092104,-0.07504910872129558,-2.0093456308355764,2.95686936584098
D009,Cervical Cancer Risk Factors,logistic_regression,C2,-0.0153139123086248,1.0,858,28,55,3622,858.0,Dataset 06,0.0641025641025641,0.15076590076590077,0.03263403263403263,6.754604099487962,-3.4223995893127586,1.1591329172092104,-0.07504910872129558,-2.0093456308355764,2.95686936584098
D009,Cervical Cancer Risk Factors,logistic_regression,C3,0.0084141718665994,1.0,858,28,55,3622,858.0,Dataset 06,0.0641025641025641,0.15076590076590077,0.03263403263403263,6.754604099487962,-3.4223995893127586,1.1591329172092104,-0.07504910872129558,-2.0093456308355764,2.95686936584098
D009,Cervical Cancer Risk Factors,logistic_regression,C4,0.0793009888834062,1.0,858,28,55,3622,858.0,Dataset 06,0.0641025641025641,0.15076590076590077,0.03263403263403263,6.754604099487962,-3.4223995893127586,1.1591329172092104,-0.07504910872129558,-2.0093456308355764,2.95686936584098
D009,Cervical Cancer Risk Factors,logistic_regression,C5,0.07568147165519,1.0,858,28,55,3622,858.0,Dataset 06,0.0641025641025641,0.15076590076590077,0.03263403263403263,6.754604099487962,-3.4223995893127586,1.1591329172092104,-0.07504910872129558,-2.0093456308355764,2.95686936584098
D009,Cervical Cancer Risk Factors,random_forest,C2,-0.032878649517366,1.0,858,28,55,3622,858.0,Dataset 06,0.0641025641025641,0.15076590076590077,0.03263403263403263,6.754604099487962,-3.4223995893127586,1.1591329172092104,-0.07504910872129558,-2.0093456308355764,2.95686936584098
D009,Cervical Cancer Risk Factors,random_forest,C3,-0.0414676750850817,1.0,858,28,55,3622,858.0,Dataset 06,0.0641025641025641,0.15076590076590077,0.03263403263403263,6.754604099487962,-3.4223995893127586,1.1591329172092104,-0.07504910872129558,-2.0093456308355764,2.95686936584098
D009,Cervical Cancer Risk Factors,random_forest,C4,-0.0281017915781087,1.0,858,28,55,3622,858.0,Dataset 06,0.0641025641025641,0.15076590076590077,0.03263403263403263,6.754604099487962,-3.4223995893127586,1.1591329172092104,-0.07504910872129558,-2.0093456308355764,2.95686936584098
D009,Cervical Cancer Risk Factors,random_forest,C5,0.3145910954648423,1.0,858,28,55,3622,858.0,Dataset 06,0.0641025641025641,0.15076590076590077,0.03263403263403263,6.754604099487962,-3.4223995893127586,1.1591329172092104,-0.07504910872129558,-2.0093456308355764,2.95686936584098
D010,HCV Data,gradient_boosted_trees,C2,-0.000855347832429,0.75,608,12,75,31,456.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.02631578947368421,6.1224928095143865,-3.6375861597263857,0.001372036621943371,-0.33053488380332957,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,gradient_boosted_trees,C2,0.0077706831987501,1.0,608,12,75,31,608.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.019736842105263157,6.410174881966167,-3.925268232178167,0.5282840769762089,-0.6720928031301332,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,gradient_boosted_trees,C3,0.0012696331051255,0.75,608,12,75,31,456.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.02631578947368421,6.1224928095143865,-3.6375861597263857,0.001372036621943371,-0.33053488380332957,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,gradient_boosted_trees,C3,-0.0087707385721299,1.0,608,12,75,31,608.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.019736842105263157,6.410174881966167,-3.925268232178167,0.5282840769762089,-0.6720928031301332,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,gradient_boosted_trees,C4,-0.0440582284412701,0.75,608,12,75,31,456.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.02631578947368421,6.1224928095143865,-3.6375861597263857,0.001372036621943371,-0.33053488380332957,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,gradient_boosted_trees,C4,-0.039809353329677,1.0,608,12,75,31,608.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.019736842105263157,6.410174881966167,-3.925268232178167,0.5282840769762089,-0.6720928031301332,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,gradient_boosted_trees,C5,0.0178707853500754,0.75,608,12,75,31,456.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.02631578947368421,6.1224928095143865,-3.6375861597263857,0.001372036621943371,-0.33053488380332957,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,gradient_boosted_trees,C5,0.0194283237024354,1.0,608,12,75,31,608.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.019736842105263157,6.410174881966167,-3.925268232178167,0.5282840769762089,-0.6720928031301332,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,logistic_regression,C2,0.0128396547275264,0.75,608,12,75,31,456.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.02631578947368421,6.1224928095143865,-3.6375861597263857,0.001372036621943371,-0.33053488380332957,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,logistic_regression,C2,0.0018079951918594,1.0,608,12,75,31,608.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.019736842105263157,6.410174881966167,-3.925268232178167,0.5282840769762089,-0.6720928031301332,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,logistic_regression,C3,0.0031973833351393,0.75,608,12,75,31,456.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.02631578947368421,6.1224928095143865,-3.6375861597263857,0.001372036621943371,-0.33053488380332957,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,logistic_regression,C3,-0.0016350230550398,1.0,608,12,75,31,608.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.019736842105263157,6.410174881966167,-3.925268232178167,0.5282840769762089,-0.6720928031301332,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,logistic_regression,C4,0.006541384495223,0.75,608,12,75,31,456.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.02631578947368421,6.1224928095143865,-3.6375861597263857,0.001372036621943371,-0.33053488380332957,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,logistic_regression,C4,-0.0092613147297253,1.0,608,12,75,31,608.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.019736842105263157,6.410174881966167,-3.925268232178167,0.5282840769762089,-0.6720928031301332,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,logistic_regression,C5,0.017889412709263,0.75,608,12,75,31,456.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.02631578947368421,6.1224928095143865,-3.6375861597263857,0.001372036621943371,-0.33053488380332957,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,logistic_regression,C5,0.012165964352394,1.0,608,12,75,31,608.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.019736842105263157,6.410174881966167,-3.925268232178167,0.5282840769762089,-0.6720928031301332,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,random_forest,C2,-0.0030305194991032,0.75,608,12,75,31,456.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.02631578947368421,6.1224928095143865,-3.6375861597263857,0.001372036621943371,-0.33053488380332957,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,random_forest,C2,0.0069333176592798,1.0,608,12,75,31,608.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.019736842105263157,6.410174881966167,-3.925268232178167,0.5282840769762089,-0.6720928031301332,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,random_forest,C3,-0.0091123766275384,0.75,608,12,75,31,456.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.02631578947368421,6.1224928095143865,-3.6375861597263857,0.001372036621943371,-0.33053488380332957,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,random_forest,C3,-0.0015617415350139,1.0,608,12,75,31,608.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.019736842105263157,6.410174881966167,-3.925268232178167,0.5282840769762089,-0.6720928031301332,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,random_forest,C4,-0.0383069663698814,0.75,608,12,75,31,456.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.02631578947368421,6.1224928095143865,-3.6375861597263857,0.001372036621943371,-0.33053488380332957,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,random_forest,C4,-0.0327353514547664,1.0,608,12,75,31,608.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.019736842105263157,6.410174881966167,-3.925268232178167,0.5282840769762089,-0.6720928031301332,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,random_forest,C5,0.015037250706202,0.75,608,12,75,31,456.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.02631578947368421,6.1224928095143865,-3.6375861597263857,0.001372036621943371,-0.33053488380332957,-1.5264556651676089,-0.4955387688862957
D010,HCV Data,random_forest,C5,0.0212676167322548,1.0,608,12,75,31,608.0,Dataset 07,0.12335526315789473,0.00424890350877193,0.019736842105263157,6.410174881966167,-3.925268232178167,0.5282840769762089,-0.6720928031301332,-1.5264556651676089,-0.4955387688862957
D011,Mammographic Mass,gradient_boosted_trees,C2,-0.0011119519457196,0.5,961,4,445,160,471.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.008492569002123142,6.154858094016418,-4.768563732896527,0.06065156679311865,-1.6733170161936564,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,gradient_boosted_trees,C2,-0.0061056450387132,0.75,961,4,445,160,740.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.005405405405405406,6.606650186198215,-5.220355825078324,0.8881438435227865,-2.2097187657318824,1.2420203652045603,0.3851215240985975
D011,Mammographic Mass,gradient_boosted_trees,C2,-0.0040797726038509,1.0,961,4,445,160,961.0,Dataset 08,0.4630593132154006,0.04162330905306972,0.004162330905306972,6.8679744089702925,-5.481680047850402,1.36677943677098,-2.519982651969303,1.2420203652045603,0.3851215240985975
